index,longitude,latitude,cycleway_road_50m,footway_road_50m,living_street_road_50m,path_road_50m,pedestrian_road_50m,primary_road_50m,residential_road_50m,secondary_road_50m,secondary_link_road_50m,service_road_50m,steps_road_50m,tertiary_road_50m,tertiary_link_road_50m,trunk_road_50m,trunk_link_road_50m,unclassified_road_50m,cycleway_road_100m,footway_road_100m,living_street_road_100m,path_road_100m,pedestrian_road_100m,primary_road_100m,residential_road_100m,secondary_road_100m,secondary_link_road_100m,service_road_100m,steps_road_100m,tertiary_road_100m,tertiary_link_road_100m,trunk_road_100m,trunk_link_road_100m,unclassified_road_100m,cycleway_road_500m,footway_road_500m,living_street_road_500m,motorway_road_500m,motorway_link_road_500m,path_road_500m,pedestrian_road_500m,primary_road_500m,primary_link_road_500m,residential_road_500m,secondary_road_500m,secondary_link_road_500m,service_road_500m,steps_road_500m,tertiary_road_500m,tertiary_link_road_500m,track_road_500m,trunk_road_500m,trunk_link_road_500m,unclassified_road_500m,cycleway_road_1000m,footway_road_1000m,living_street_road_1000m,motorway_road_1000m,motorway_link_road_1000m,path_road_1000m,pedestrian_road_1000m,primary_road_1000m,primary_link_road_1000m,residential_road_1000m,secondary_road_1000m,secondary_link_road_1000m,service_road_1000m,steps_road_1000m,tertiary_road_1000m,tertiary_link_road_1000m,track_road_1000m,trunk_road_1000m,trunk_link_road_1000m,unclassified_road_1000m,unknown_road_1000m,cycleway_road_1500m,footway_road_1500m,living_street_road_1500m,motorway_road_1500m,motorway_link_road_1500m,path_road_1500m,pedestrian_road_1500m,primary_road_1500m,primary_link_road_1500m,residential_road_1500m,secondary_road_1500m,secondary_link_road_1500m,service_road_1500m,steps_road_1500m,tertiary_road_1500m,tertiary_link_road_1500m,track_road_1500m,track_grade4_road_1500m,trunk_road_1500m,trunk_link_road_1500m,unclassified_road_1500m,unknown_road_1500m,bridleway_road_2000m,cycleway_road_2000m,footway_road_2000m,living_street_road_2000m,motorway_road_2000m,motorway_link_road_2000m,path_road_2000m,pedestrian_road_2000m,primary_road_2000m,primary_link_road_2000m,residential_road_2000m,secondary_road_2000m,secondary_link_road_2000m,service_road_2000m,steps_road_2000m,tertiary_road_2000m,tertiary_link_road_2000m,track_road_2000m,track_grade4_road_2000m,trunk_road_2000m,trunk_link_road_2000m,unclassified_road_2000m,unknown_road_2000m
29,118.2185,39.6679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.331156954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.66231390873,0.0,18841.98694172861,50245.29851127629,0.0,0.0,0.0,0.0,31403.31156954768,0.0,43964.63619736675,12561.324627819073,0.0,69087.2854530049,0.0,6280.662313909536,0.0,0.0,0.0,0.0,182139.20710337657,0.0,0.0,405102.7192471536,819626.4319651712,0.0,0.0,0.0,18841.986941728075,84788.94123777634,0.0,216682.84982987287,18841.986941728075,0.0,339155.76495110535,0.0,37683.97388345615,0.0,0.0,0.0,0.0,0.0,499312.653955794,0.0,0.0,0.0,829047.4254360843,2034934.5897067522,0.0,0.0,25122.649255638917,37683.97388345838,251226.49255638916,0.0,502452.9851127783,113051.92165037512,0.0,854170.0746917232,0.0,175858.54478947242,0.0,0.0,0.0,0.0,0.0,803924.7761804453,0.0
30,118.1838,39.65782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.198694170936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,0.0,0.0,628.066231390312,3140.331156954365,116192.2528073115,97350.26586558532,0.0,0.0,0.0,6280.66231390873,0.0,0.0,28262.980412589284,37683.973883452374,0.0,43964.636197361106,0.0,25122.64925563492,0.0,0.0,0.0,0.0,25122.64925563492,25122.649255638145,389401.06346239126,1293816.4366653645,0.0,0.0,0.0,31403.31156954768,31403.31156954768,0.0,238665.16792856238,106771.25933646211,6280.662313909536,307752.45338156726,0.0,87929.2723947335,0.0,0.0,0.0,0.0,69087.2854530049,0.0,47104.967354320186,970362.3274989958,4861232.630965844,0.0,0.0,84788.94123777634,122472.9151212325,197840.8628881448,37683.97388345615,866731.3993194915,207261.85635900882,28262.980412592115,885573.3862612195,18841.986941728075,273208.8106550571,0.0,0.0,0.0,0.0,0.0,141314.90206296055,0.0,0.0,100490.59702255567,2135425.1867293078,10224918.247045038,0.0,0.0,113051.92165037512,213542.5186729308,414523.71271804214,75367.94776691675,1972127.9665676549,552698.2836240561,138174.57090601404,2537387.5748195304,37683.97388345838,753679.4776691674,12561.324627819458,0.0,0.0,0.0,0.0,376839.7388345837,0.0
31,118.1997,39.6295,0.0,0.0,314.03311569568194,0.0,0.0,0.0,314.03311569568194,0.0,0.0,628.0662313913639,0.0,314.03311569568194,0.0,0.0,0.0,0.0,0.0,0.0,2512.264925561248,0.0,0.0,0.0,628.066231390312,0.0,0.0,1884.198694170936,0.0,628.066231390312,0.0,0.0,0.0,628.066231390312,0.0,0.0,69087.28545299603,0.0,0.0,0.0,0.0,12561.32462781746,6280.66231390873,31403.31156954365,3140.331156954365,0.0,81648.61008081348,3140.331156954365,12561.32462781746,0.0,0.0,0.0,0.0,9420.993470863094,43964.63619736675,182139.20710337657,565259.6082518583,0.0,0.0,6280.662313909536,31403.31156954768,232384.50561465285,87929.2723947335,169577.88247555748,43964.63619736675,0.0,464769.0112293057,25122.649255638145,138174.5709060098,43964.63619736675,0.0,0.0,0.0,106771.25933646211,0.0,244945.830242465,1083414.2491493644,2044355.5831774962,0.0,0.0,56525.96082518423,188419.86941728074,423944.7061888817,131893.90859209653,442786.69313060975,113051.92165036846,0.0,1224729.1512123249,113051.92165036846,339155.76495110535,65946.95429604826,0.0,0.0,0.0,0.0,244945.830242465,0.0,0.0,439646.361973681,2173109.160612766,4434147.593620269,0.0,0.0,138174.57090601404,301471.791067667,829047.4254360843,339155.76495112537,1168203.1903872096,213542.5186729308,0.0,2587632.8733308082,188419.86941729186,778802.1269248064,87929.27239473621,0.0,0.0,0.0,0.0,515014.3097405978,0.0
32,119.5259,39.8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781746,21982.318098680553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113051.92165037166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150735.89553382888,69087.2854530049,0.0,37683.97388345722,0.0,6280.662313909536,0.0,0.0,0.0,0.0,6280.662313909536,62806.62313909536,0.0,329734.7714802413,0.0,0.0,0.0,0.0,0.0,47104.967354320186,0.0,395681.7257762896,188419.86941728074,9420.993470864038,207261.85635900882,0.0,28262.980412592115,0.0,0.0,0.0,0.0,0.0,9420.993470864038,103630.92817950441,0.0,0.0,753679.4776691674,0.0,0.0,0.0,0.0,0.0,138174.57090601404,0.0,615504.9067631535,389401.0634624032,75367.94776691675,376839.7388345837,0.0,62806.62313909729,0.0,0.0,0.0,0.0,0.0,12561.324627819458,175858.54478947242
33,119.7624,40.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56525.96082518583,0.0,37683.97388345722,0.0,0.0,25122.649255638145,6280.662313909536,0.0,0.0,0.0,9420.993470864038,0.0,56525.96082518423,0.0,0.0,0.0,18841.986941728075,0.0,150735.8955338246,0.0,0.0,348576.75842196937,0.0,103630.92817950441,0.0,0.0,0.0,141314.90206296055,18841.986941728075,28262.980412592115,0.0,0.0,0.0,175858.54478947242,0.0,150735.8955338335,0.0,12561.324627819458,25122.649255638917,75367.94776691675,0.0,879292.723947362,0.0,0.0,1130519.2165037512,0.0,263787.8171842086,0.0,0.0,0.0,213542.5186729308,25122.649255638917,75367.94776691675,0.0
34,119.6023,39.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.03311569568194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470863094,0.0,15701.655784771825,3140.331156954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.986941726187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113051.92165037166,25122.649255638145,62806.62313909536,18841.98694172861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50245.29851127629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339155.76495110535,37683.97388345615,188419.86941728074,178998.87594641672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.9477669123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489891.66048495885,75367.94776691675,414523.71271804214,351717.08957894484,75367.94776691675,12561.324627819458,0.0,25122.649255638917,0.0,0.0,0.0,37683.97388345838,0.0,100490.59702255567,0.0
35,119.607,39.9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.986941726187,0.0,3140.331156954365,9420.993470863094,0.0,3140.331156954365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,0.0,0.0,0.0,0.0,50245.29851127629,0.0,25122.649255638145,87929.2723947335,25122.649255638145,62806.62313909536,0.0,6280.662313909536,0.0,0.0,25122.649255638145,0.0,0.0,0.0,0.0,37683.97388345615,0.0,0.0,0.0,0.0,0.0,235524.83677160094,56525.96082518423,141314.90206296055,226103.84330073692,37683.97388345615,141314.90206296055,56525.96082518423,28262.980412592115,0.0,0.0,0.0,84788.94123777634,0.0,9420.993470864038,0.0,0.0,0.0,75367.94776691675,0.0,0.0,0.0,0.0,0.0,527575.6343684172,100490.59702255567,414523.71271804214,427085.0373458616,50245.29851127783,339155.76495112537,125613.24627819458,37683.97388345838,0.0,0.0,0.0,163297.22016165295,0.0,37683.97388345838,0.0
36,119.5369,39.9419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.066231390312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.132462780624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.986941726187,0.0,9420.993470863094,0.0,0.0,0.0,0.0,18841.986941726187,0.0,0.0,0.0,0.0,9420.993470863094,0.0,6280.662313909536,0.0,0.0,0.0,0.0,0.0,50245.29851127629,0.0,25122.649255638145,0.0,0.0,0.0,0.0,62806.62313909536,0.0,0.0,12561.324627819073,0.0,50245.29851127629,12561.324627819073,37683.97388345615,9420.993470864038,0.0,0.0,0.0,0.0,0.0,94209.93470864037,0.0,94209.93470864037,47104.967354320186,0.0,122472.9151212325,0.0,169577.88247555267,0.0,0.0,0.0,94209.93470864037,18841.986941728075,75367.9477669123,18841.986941728075,0.0,50245.29851127783,37683.97388345838,0.0,0.0,0.0,0.0,0.0,150735.8955338335,0.0,263787.8171842086,113051.92165037512,0.0,251226.49255638916,0.0,339155.76495112537,0.0,0.0,0.0,326594.4403233059,25122.649255638917,125613.24627819458,25122.649255638917
37,114.5129,36.61763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909536,0.0,3140.331156954768,0.0,0.0,0.0,0.0,12561.324627819073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909729,62806.62313909729,0.0,31403.311569548645,25122.649255638917,0.0,0.0,0.0,56525.96082518756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470864429,197840.862888153,0.0,113051.92165037314,113051.92165037314,0.0,9420.993470864429,0.0,169577.88247555972,0.0,0.0,0.0,0.0,0.0,18841.986941728857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.32462781898,339155.76495111245,0.0,414523.71271802636,200981.19404510368,0.0,25122.64925563796,0.0,326594.4403232935,0.0,0.0,0.0,75367.94776691389,113051.92165037082,125613.24627818979,0.0
38,114.5426,36.6164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.98694172861,0.0,0.0,0.0,0.0,0.0,0.0,15701.65578477384,0.0,0.0,0.0,3140.331156954768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.94776691675,0.0,0.0,0.0,0.0,0.0,62806.62313909729,75367.94776691675,0.0,0.0,0.0,12561.324627819458,0.0,0.0,12561.324627819458,0.0,12561.324627819458,0.0,0.0,0.0,0.0,150735.89553383086,0.0,0.0,0.0,131893.908592102,0.0,357997.7518928483,150735.89553383086,0.0,18841.986941728857,0.0,169577.88247555972,0.0,0.0,0.0,75367.94776691543,178998.87594642414,47104.96735432214,0.0,0.0,0.0,0.0,0.0,251226.49255637958,0.0,0.0,0.0,200981.19404510368,0.0,653188.880646587,226103.84330074163,0.0,25122.64925563796,0.0,301471.79106765555,0.0,0.0,0.0,150735.89553382777,288910.46643983654,62806.623139094896,0.0
39,114.5035,36.5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12561.324627819073,0.0,3140.331156954768,6280.662313909536,0.0,0.0,0.0,6280.662313909536,0.0,0.0,6280.662313909536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43964.636197368105,12561.324627819458,18841.98694172919,37683.97388345838,0.0,0.0,0.0,37683.97388345838,0.0,0.0,12561.324627819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226103.8433007463,94209.93470864429,141314.90206296643,113051.92165037314,0.0,0.0,0.0,103630.92817950872,0.0,0.0,0.0,47104.96735432214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401962.38809020736,238665.1679285606,364278.4142067504,200981.19404510368,0.0,12561.32462781898,0.0,175858.54478946573,0.0,0.0,0.0,62806.623139094896,0.0,25122.64925563796,0.0
40,114.4965,36.61981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.98694172861,0.0,0.0,0.0,0.0,12561.324627819073,0.0,0.0,0.0,0.0,9420.993470864305,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313909729,69087.28545300702,0.0,62806.62313909729,37683.97388345838,0.0,31403.311569548645,0.0,56525.96082518756,0.0,0.0,0.0,0.0,25122.649255638917,0.0,0.0,28262.980412593286,0.0,0.0,0.0,0.0,18841.986941728857,169577.88247555972,0.0,226103.8433007463,103630.92817950872,0.0,113051.92165037314,0.0,141314.90206296643,0.0,0.0,0.0,0.0,0.0,47104.96735432214,0.0,0.0,0.0,37683.97388345694,0.0,0.0,0.0,0.0,37683.97388345694,339155.76495111245,0.0,690872.8545300439,163297.22016164675,0.0,163297.22016164675,0.0,276349.14181201754,0.0,0.0,0.0,0.0,0.0,138174.57090600877,0.0
41,115.493,38.8632,0.0,0.0,0.0,0.0,0.0,0.0,314.0331156956783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9420.993470863083,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,37683.97388345233,3140.3311569543607,0.0,0.0,0.0,21982.318098680524,0.0,0.0,0.0,0.0,9420.993470863083,0.0,157016.55784773862,0.0,0.0,0.0,0.0,62806.62313909545,37683.97388345726,0.0,207261.85635901496,94209.93470864317,0.0,0.0,12561.324627819089,100490.59702255271,0.0,0.0,0.0,0.0,69087.285453005,0.0,0.0,254366.82371333108,0.0,0.0,0.0,0.0,94209.93470864114,84788.94123777702,0.0,433365.6996597492,226103.84330073872,0.0,65946.9542960488,18841.986941728228,282629.80412592343,0.0,0.0,0.0,0.0,0.0,160156.88900468993,0.0,0.0,0.0,414523.7127180433,0.0,0.0,0.0,0.0,125613.24627819494,213542.51867293142,0.0,1067712.5933646571,376839.73883458483,0.0,226103.84330075092,25122.64925563899,565259.6082518772,0.0,0.0,0.0,0.0,0.0,276349.1418120289,0.0
42,115.5223,38.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75367.94776691453,0.0,0.0,50245.298511276356,0.0,6280.6623139095445,0.0,37683.97388345726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113051.92165036936,0.0,28262.98041259234,94209.93470864114,0.0,18841.986941728228,0.0,103630.92817950525,0.0,0.0,0.0,0.0,0.0,18841.986941728228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175858.54478947291,0.0,125613.24627819494,125613.24627819494,0.0,25122.64925563899,0.0,238665.1679285704,0.0,0.0,0.0,25122.64925563899,0.0,87929.27239473646,0.0
43,115.4713,38.9108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313902801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,3140.3311569543607,21982.318098680524,0.0,0.0,0.0,12561.324627817443,0.0,0.0,0.0,0.0,6280.662313908721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81648.61008082407,0.0,6280.6623139095445,43964.63619736681,0.0,0.0,0.0,43964.63619736681,0.0,0.0,0.0,0.0,31403.311569547725,0.0,0.0,0.0,18841.986941728228,0.0,0.0,0.0,0.0,207261.8563590105,28262.98041259234,18841.986941728228,169577.88247555404,0.0,0.0,0.0,169577.88247555404,0.0,0.0,0.0,0.0,0.0,131893.9085920976,0.0,0.0,0.0,0.0,37683.973883458486,0.0,0.0,0.0,0.0,376839.73883458483,50245.29851127798,62806.62313909747,351717.08957894583,0.0,25122.64925563899,0.0,389401.06346240436,0.0,0.0,0.0,0.0,0.0,188419.86941729242,0.0
44,115.4612,38.8416,0.0,314.0331156956783,0.0,0.0,0.0,628.0662313913566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,1256.1324627805602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313902801,0.0,18841.986941726165,0.0,0.0,0.0,0.0,0.0,6280.662313908721,0.0,18841.986941726165,0.0,0.0,3140.3311569543607,0.0,3140.3311569543607,0.0,0.0,0.0,0.0,21982.318098680524,0.0,207261.85635901496,0.0,0.0,0.0,0.0,0.0,56525.9608251859,25122.649255638178,276349.14181202,12561.324627819089,0.0,43964.63619736681,0.0,62806.62313909545,6280.6623139095445,0.0,0.0,0.0,81648.61008082407,0.0,0.0,376839.7388345646,9420.993470864114,0.0,0.0,0.0,0.0,84788.94123777702,37683.973883456456,518154.6408975263,84788.94123777702,37683.973883456456,75367.94776691291,0.0,263787.8171841952,18841.986941728228,0.0,0.0,0.0,0.0,282629.80412592343,0.0,0.0,0.0,665750.2052744332,62806.62313909747,0.0,0.0,0.0,50245.29851127798,175858.54478947291,50245.29851127798,1055151.2687368377,226103.84330075092,75367.94776691697,200981.19404511192,0.0,464769.0112293213,25122.64925563899,0.0,0.0,0.0,0.0,464769.0112293213,0.0
45,115.442,38.8756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.662313908721,28262.980412589248,0.0,0.0,0.0,3140.3311569543607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18841.98694172863,0.0,0.0,0.0,0.0,69087.285453005,0.0,25122.649255638178,56525.9608251859,0.0,0.0,0.0,12561.324627819089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56525.96082518468,47104.96735432057,0.0,0.0,0.0,18841.986941728228,122472.91512123348,0.0,122472.91512123348,84788.94123777702,0.0,0.0,0.0,65946.9542960488,0.0,0.0,0.0,0.0,0.0,9420.993470864114,0.0,0.0,0.0,288910.46643984836,62806.62313909747,0.0,0.0,0.0,87929.27239473646,339155.76495112636,0.0,376839.73883458483,138174.57090601444,0.0,0.0,0.0,150735.89553383394,0.0,0.0,0.0,0.0,0.0,37683.973883458486,0.0
46,114.8985,40.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25122.649255634886,0.0,0.0,0.0,0.0,3140.3311569543607,0.0,15701.655784771803,0.0,0.0,0.0,0.0,12561.324627817443,0.0,3140.3311569543607,0.0,31403.311569547725,0.0,0.0,0.0,182139.2071033768,12561.324627819089,169577.8824755577,0.0,150735.89553382905,69087.285453005,0.0,270068.4794981104,0.0,37683.97388345726,0.0,6280.6623139095445,100490.59702255271,0.0,31403.311569547725,0.0,0.0,339155.7649511081,0.0,0.0,0.0,527575.6343683904,536996.6278392544,414523.712718021,18841.986941728228,1950145.6484688716,216682.8498298746,0.0,725416.4972565367,160156.88900468993,235524.83677160286,0.0,18841.986941728228,0.0,188419.8694172823,0.0,357997.75189283636,0.0,0.0,0.0,816486.1008082671,0.0,0.0,0.0,854170.0746917257,803924.7761804477,766240.8022969891,25122.64925563899,4949161.903360881,326594.4403233069,0.0,2323845.0561466063,276349.1418120289,690872.8545300722,12561.324627819495,75367.94776691697,0.0,401962.38809022383,25122.64925563899,741118.1530413502,0.0
47,114.892,40.79481,0.0,0.0,0.0,0.0,0.0,0.0,628.0662313913566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.3973883416807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.3311569543607,0.0,0.0,0.0,0.0,3140.3311569543607,34543.642726497965,0.0,113051.92165035699,47104.96735431541,0.0,91069.60355167647,0.0,53385.62966822413,0.0,3140.3311569543607,12561.324627817443,0.0,21982.318098680524,0.0,207261.85635901496,0.0,0.0,0.0,0.0,6280.6623139095445,125613.2462781909,0.0,1243571.13815409,144455.23321991952,0.0,558978.9459379495,0.0,131893.90859210043,0.0,12561.324627819089,37683.97388345726,0.0,138174.57090601,0.0,0.0,857310.4058486344,0.0,0.0,0.0,18841.986941728228,65946.9542960488,226103.84330073872,0.0,3080664.8649725653,461628.6800723416,56525.96082518468,1516779.9488091224,47104.96735432057,508733.64742666215,0.0,18841.986941728228,0.0,75367.94776691291,0.0,329734.771480244,0.0,0.0,0.0,1369184.384432325,0.0,0.0,0.0,37683.973883458486,125613.24627819494,552698.2836240578,0.0,8014125.112548837,1143080.541131574,87929.27239473646,3378996.3248834442,87929.27239473646,1042589.9441090181,0.0,25122.64925563899,0.0,100490.59702255596,0.0,904415.3732030037,0.0
48,114.8814,40.8115,0.0,0.0,0.0,0.0,0.0,0.0,1256.1324627827132,2826.2980412611046,314.0331156956783,0.0,0.0,314.0331156956783,0.0,0.0,0.0,0.0,0.0,628.0662313902801,0.0,0.0,0.0,0.0,4396.4636197319605,5652.596082512521,1256.1324627805602,2512.2649255611204,0.0,628.0662313902801,0.0,0.0,0.0,0.0,0.0,9420.993470863083,0.0,0.0,0.0,6280.662313908721,6280.662313908721,0.0,0.0,464769.0112292454,75367.94776690466,6280.662313908721,194700.53173117037,3140.3311569543607,53385.62966822413,0.0,0.0,6280.662313908721,0.0,43964.63619736105,0.0,552698.28362404,0.0,0.0,0.0,18841.98694172863,144455.23321991952,150735.89553382905,0.0,2047495.9143345116,389401.0634623918,56525.9608251859,898134.7108890648,56525.9608251859,288910.46643983905,0.0,0.0,50245.298511276356,0.0,194700.5317311959,0.0,0.0,1488516.96839653,0.0,0.0,0.0,150735.89553382582,329734.771480244,301471.79106765165,0.0,5680859.062931061,772521.4646108573,84788.94123777702,2619036.1849002237,122472.91512123348,659469.542960488,0.0,0.0,0.0,103630.92817950525,0.0,499312.653955798,0.0,0.0,0.0,2838859.3658872056,0.0,0.0,0.0,276349.1418120289,464769.0112293213,829047.4254360866,0.0,14131490.206296932,1532481.6045939783,113051.92165037546,5514421.511612758,791363.4515526282,1695778.8247556319,12561.324627819495,0.0,0.0,213542.51867293142,25122.64925563899,1180764.5150150326,0.0
