index,cemetery_100m,commercial_100m,farmland_100m,forest_100m,grass_100m,industrial_100m,meadow_100m,military_100m,nature_reserve_100m,park_100m,recreation_ground_100m,residential_100m,retail_100m,scrub_100m,cemetery_500m,commercial_500m,farmland_500m,farmyard_500m,forest_500m,grass_500m,industrial_500m,meadow_500m,military_500m,nature_reserve_500m,orchard_500m,park_500m,recreation_ground_500m,residential_500m,retail_500m,scrub_500m,cemetery_1000m,commercial_1000m,farmland_1000m,farmyard_1000m,forest_1000m,grass_1000m,industrial_1000m,meadow_1000m,military_1000m,nature_reserve_1000m,orchard_1000m,park_1000m,recreation_ground_1000m,residential_1000m,retail_1000m,scrub_1000m,cemetery_1500m,commercial_1500m,farmland_1500m,farmyard_1500m,forest_1500m,grass_1500m,industrial_1500m,meadow_1500m,military_1500m,nature_reserve_1500m,orchard_1500m,park_1500m,quarry_1500m,recreation_ground_1500m,residential_1500m,retail_1500m,scrub_1500m,cemetery_2000m,commercial_2000m,farmland_2000m,farmyard_2000m,forest_2000m,grass_2000m,industrial_2000m,meadow_2000m,military_2000m,nature_reserve_2000m,orchard_2000m,park_2000m,quarry_2000m,recreation_ground_2000m,residential_2000m,retail_2000m,scrub_2000m
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184656,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226362913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981091939,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545969,0.0,6273096.981091939,0.0,3136548.490545969,0.0,0.0,0.0,0.0,49400638.72609621,35286170.51864015,0.0,0.0,0.0,0.0,0.0,7057234.103728031,0.0,0.0,49400638.72609621,0.0,14114468.207456062,0.0,0.0,0.0,0.0,100369551.69747724,100369551.69747724,0.0,0.0,12546193.962184656,0.0,0.0,25092387.92436932,0.0,0.0,87823357.7352926,0.0,62730969.81092328
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.484905392423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920685.613181446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,37638581.88655173,0.0,0.0,0.0,14114468.20745628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.20745628,0.0,0.0,204659789.00811607,7057234.10372814,0.0,0.0,37638581.886554174,0.0,0.0,0.0,0.0,12546193.962184723,0.0,0.0,0.0,0.0,37638581.886554174,0.0,0.0,702586861.8823446,12546193.962184723,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62730.96981078485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545157,0.0,1568274.2452725784,0.0,0.0,0.0,3136548.4905459774,0.0,0.0,3136548.4905459774,0.0,0.0,0.0,0.0,0.0,0.0,28228936.4149138,0.0,18819290.943275865,0.0,0.0,0.0,14114468.20745628,0.0,0.0,7057234.10372814,0.0,0.0,0.0,0.0,0.0,0.0,77629575.14100954,0.0,0.0,63515106.933553256,0.0,0.0,0.0,50184775.8487389,0.0,0.0,12546193.962184723,0.0,0.0,0.0,0.0,0.0,0.0,150554327.5462167,0.0,0.0,163100521.50840142,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.10372814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.92436945,0.0,0.0,0.0,0.0,37638581.886554174,12546193.962184723,0.0,0.0,0.0,25092387.92436945,0.0,0.0,62730969.81092363,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226362892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,0.0,0.0,14114468.20745628,0.0,0.0,0.0,7057234.10372814,7057234.10372814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.20745628,0.0,0.0,0.0,37638581.886554174,0.0,0.0,0.0,12546193.962184723,12546193.962184723,0.0,0.0,0.0,0.0,12546193.962184723,0.0,0.0,37638581.886554174,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,31365.484905392423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226362892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981091955,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.20745628,0.0,0.0,0.0,0.0,14114468.20745628,0.0,0.0,7057234.10372814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.92436945,0.0,0.0,0.0,0.0,37638581.886554174,0.0,0.0,12546193.962184723,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981091955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.20745628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.10372814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37638581.886554174,0.0,0.0,0.0,0.0,12546193.962184723,0.0,0.0,37638581.886554174,0.0,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62730.9698109495,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,4704822.735818954,0.0,0.0,0.0,3136548.490546164,0.0,0.0,3136548.490546164,6273096.981092328,9409645.471638491,0.0,0.0,0.0,9409645.471638491,6273096.981092328,0.0,56457872.82983095,6273096.981092328,0.0,0.0,7057234.103728613,7057234.103728613,0.0,21171702.31118584,14114468.207457226,35286170.51864307,0.0,0.0,0.0,21171702.31118584,14114468.207457226,0.0,0.0,232888725.42304423,14114468.207457226,0.0,0.0,37638581.8865511,50184775.8487348,0.0,62730969.810918495,37638581.8865511,87823357.7352859,0.0,0.0,0.0,37638581.8865511,25092387.9243674,0.0,0.0,552032534.3360827,25092387.9243674,0.0
63,0.0,62730.9698109495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,1568274.2452729847,0.0,0.0,0.0,3136548.490545969,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,4704822.735818954,0.0,0.0,0.0,12546193.962184656,0.0,0.0,3136548.490546164,43911678.8676463,3136548.490546164,0.0,0.0,0.0,0.0,3136548.490546164,0.0,87823357.7352926,0.0,0.0,0.0,91744043.34847195,0.0,0.0,7057234.103728613,127030213.86711504,63515106.93355752,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,409319578.0162596,0.0,0.0,0.0,238377685.28149027,12546193.9621837,0.0,37638581.8865511,276016267.16804135,175646715.4705718,0.0,0.0,0.0,0.0,37638581.8865511,0.0,0.0,1016241710.9368796,12546193.9621837,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728431,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,69004066.79201561,3136548.490546164,0.0,0.0,0.0,0.0,6273096.981092328,0.0,69004066.79201561,0.0,0.0,0.0,35286170.51864307,0.0,0.0,0.0,247003193.63050145,7057234.103728613,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,211717023.1118584,7057234.103728613,0.0,0.0,125461939.621837,0.0,0.0,0.0,526940146.4117154,12546193.9621837,0.0,0.0,0.0,0.0,25092387.9243674,0.0,0.0,464209176.6007969,25092387.9243674,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,12546193.962184656,0.0,0.0,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,0.0,91744043.34847195,42343404.62237167,0.0,0.0,0.0,0.0,98801277.45220058,0.0,0.0,0.0,7057234.103728613,0.0,0.0,37638581.8865511,0.0,0.0,0.0,163100521.5083881,75277163.7731022,0.0,0.0,0.0,0.0,225831491.31930652,0.0,0.0,0.0,12546193.9621837,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471638491,0.0,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,21171702.31118584,0.0,0.0,0.0,0.0,7057234.103728613,0.0,0.0,21171702.31118584,7057234.103728613,0.0,0.0,25092387.9243674,0.0,0.0,0.0,0.0,37638581.8865511,0.0,0.0,0.0,0.0,12546193.9621837,0.0,0.0,75277163.7731022,12546193.9621837,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452725908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18819290.94327597,0.0,3136548.490545994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169373618.48947555,0.0,0.0,0.0,63515106.93355333,0.0,0.0,42343404.62236889,0.0,0.0,0.0,12546193.96218472,0.0,0.0,0.0,0.0,25092387.92436944,476755370.56301934,0.0,0.0,0.0,138008133.5840319,0.0,0.0,125461939.6218472,12546193.96218472,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981091988,0.0,0.0,0.0,0.0,0.0,9409645.471637985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728148,0.0,112915745.65965036,0.0,0.0,0.0,0.0,0.0,0.0,91744043.34846592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218472,12546193.96218472,288562461.13024855,0.0,0.0,0.0,0.0,0.0,0.0,188192909.4327708,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62730.96981078794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226362954,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367908886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545994,0.0,0.0,0.0,0.0,0.0,0.0,9409645.471637985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728148,0.0,0.0,0.0,0.0,0.0,0.0,21171702.311184444,0.0,0.0,7057234.103728148,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218472,0.0,0.0,0.0,0.0,0.0,0.0,37638581.88655416,0.0,0.0,12546193.96218472,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.484905476293,0.0,31365.484905476293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729973,0.0,4704822.735818991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.92436944,0.0,40775130.37710033,0.0,0.0,0.0,0.0,42343404.622371726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70572341.0372862,0.0,0.0,119972979.76338656,0.0,0.0,0.0,0.0,112915745.65965325,0.0,0.0,0.0,12546193.962183692,0.0,0.0,0.0,0.0,138008133.5840206,0.0,0.0,276016267.1680412,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905461795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114468.207457244,0.0,0.0,21171702.311185863,7057234.103728621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183692,0.0,0.0,0.0,0.0,62730969.81091847,0.0,0.0,37638581.88655108,12546193.962183692,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490539397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8625508.348999249,0.0,0.0,0.0,1568274.2452725908,0.0,3920685.613181477,0.0,0.0,0.0,3136548.490545994,0.0,0.0,0.0,0.0,0.0,90959906.22583383,0.0,0.0,0.0,18819290.94327597,0.0,50184775.84873591,0.0,0.0,0.0,28228936.4149126,0.0,0.0,0.0,0.0,0.0,486949153.15724224,0.0,0.0,0.0,77629575.14100963,0.0,0.0,176430852.5932037,0.0,0.0,0.0,62730969.8109236,0.0,0.0,0.0,12546193.96218472,0.0,1267165590.180657,0.0,0.0,0.0,200739103.39495552,0.0,0.0,414024400.75209576,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,31365.48490539397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226362954,784137.1226362954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490546068,28228936.414914608,3136548.490546068,0.0,0.0,0.0,0.0,3136548.490546068,0.0,6273096.981092135,0.0,0.0,0.0,0.0,0.0,0.0,7057234.1037284,63515106.9335556,7057234.1037284,0.0,0.0,0.0,0.0,21171702.3111852,0.0,0.0,28228936.4149136,0.0,0.0,0.0,12546193.962184224,0.0,0.0,12546193.962184224,112915745.659658,12546193.962184224,0.0,0.0,0.0,0.0,100369551.6974738,0.0,0.0,125461939.62184224,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728148,0.0,0.0,0.0,0.0,7057234.103728148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218472,0.0,0.0,0.0,0.0,25092387.92436944,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905461795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057234.103728621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.924367387,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,0.0,0.0,3136548.490546164,0.0,0.0,6273096.981092328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25092387.92436932,0.0,0.0,0.0,14114468.207457226,0.0,0.0,21171702.31118584,0.0,0.0,0.0,7057234.103728613,0.0,0.0,14114468.207457226,0.0,0.0,169373618.4894867,0.0,0.0,0.0,50184775.8487348,0.0,0.0,87823357.7352859,0.0,12546193.9621837,0.0,12546193.9621837,0.0,0.0,62730969.810918495,0.0,0.0,577124922.2604501,0.0,0.0
77,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364924,0.0,0.0,784137.1226364924,0.0,784137.1226364924,784137.1226364924,0.0,0.0,3136548.490546164,0.0,0.0,0.0,0.0,3136548.490546164,0.0,3136548.490546164,0.0,0.0,6273096.981092328,0.0,21955839.43382315,6273096.981092328,0.0,0.0,7057234.103728613,0.0,0.0,0.0,0.0,7057234.103728613,0.0,7057234.103728613,0.0,0.0,28228936.41491445,0.0,0.0,134087447.97084364,14114468.207457226,0.0,0.0,37638581.8865511,0.0,0.0,0.0,0.0,25092387.9243674,0.0,12546193.9621837,0.0,0.0,100369551.6974696,0.0,12546193.9621837,401478206.7898784,37638581.8865511,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920685.613182462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184656,0.0,0.0,0.0,0.0,9409645.471638491,0.0,56457872.82983095,0.0,0.0,0.0,14114468.207457226,0.0,0.0,0.0,21171702.31118584,28228936.41491445,0.0,0.0,0.0,0.0,63515106.93355752,0.0,0.0,289346598.2528731,7057234.103728613,0.0,0.0,112915745.65965328,0.0,0.0,0.0,37638581.8865511,75277163.7731022,0.0,0.0,0.0,0.0,188192909.43275547,0.0,163100521.5083881,928418353.2015938,37638581.8865511,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94096.45471642424,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545969,0.0,784137.1226364924,0.0,0.0,0.0,0.0,2352411.367909477,0.0,16466879.57536634,0.0,0.0,0.0,9409645.471638491,0.0,0.0,12546193.962184656,21955839.43382315,15682742.45273082,0.0,0.0,0.0,0.0,31365484.90546164,0.0,269743170.1869701,0.0,0.0,0.0,42343404.62237167,0.0,0.0,28228936.41491445,49400638.72610029,63515106.93355752,0.0,0.0,0.0,0.0,112915745.6596578,0.0,0.0,1263244904.5674217,7057234.103728613,0.0,12546193.9621837,138008133.58402067,0.0,0.0,75277163.7731022,225831491.31930652,150554327.5462044,0.0,0.0,0.0,0.0,539486340.3738991,0.0,0.0,4014782067.898784,12546193.9621837,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547475,0.0,31365.48490547475,0.0,0.0,0.0,784137.1226364924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352411.367909477,0.0,4704822.735818954,0.0,0.0,0.0,6273096.981092328,0.0,0.0,0.0,0.0,6273096.981092328,0.0,3136548.490546164,0.0,0.0,9409645.471638491,3136548.490546164,40775130.37710013,0.0,0.0,0.0,21171702.31118584,0.0,0.0,7057234.103728613,0.0,28228936.41491445,0.0,7057234.103728613,0.0,0.0,63515106.93355752,0.0,7057234.103728613,119972979.7633864,0.0,0.0,0.0,62730969.810918495,0.0,0.0,12546193.9621837,0.0,87823357.7352859,0.0,25092387.9243674,0.0,0.0,163100521.5083881,0.0,12546193.9621837,388932012.82769465,12546193.9621837,0.0
81,0.0,0.0,0.0,31365.48490547475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.490545969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28228936.41491548,0.0,0.0,0.0,9409645.471638491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70572341.03728613,0.0,0.0,0.0,21171702.31118584,0.0,0.0,0.0,0.0,0.0,14114468.207457226,0.0,0.0,0.0,0.0,0.0,0.0,200739103.3949392,0.0,12546193.9621837,0.0,50184775.8487348,0.0,0.0,0.0,0.0,0.0,75277163.7731022,0.0,12546193.9621837
82,0.0,31365.48490547584,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,1568274.2452729887,0.0,0.0,0.0,3920685.613182472,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,6273096.981091955,0.0,0.0,0.0,21955839.43382327,0.0,0.0,0.0,34502033.39600799,0.0,0.0,0.0,0.0,0.0,34502033.39600799,0.0,59594421.32037745,0.0,0.0,0.0,105858511.55592926,7057234.103728618,0.0,0.0,409319578.0162598,14114468.207457235,0.0,0.0,0.0,0.0,112915745.65965788,0.0,0.0,416376812.1199885,14114468.207457235,0.0,0.0,338747236.9789596,12546193.96218369,0.0,0.0,1292257978.10492,37638581.88655107,0.0,0.0,0.0,0.0,250923879.2436738,0.0,0.0,1367535141.8780222,75277163.77310213,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21955839.43382327,0.0,0.0,0.0,21171702.31118585,0.0,0.0,0.0,77629575.1410148,7057234.103728618,0.0,0.0,0.0,0.0,21171702.31118585,0.0,0.0,148201916.17830098,0.0,0.0,0.0,100369551.69746952,0.0,0.0,0.0,288562461.1302249,12546193.96218369,0.0,0.0,0.0,0.0,75277163.77310213,0.0,0.0,401478206.7898781,12546193.96218369,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920685.613182472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43911678.86764654,0.0,6273096.981092363,0.0,0.0,0.0,14114468.207457235,0.0,0.0,0.0,7057234.103728618,0.0,0.0,0.0,0.0,0.0,225831491.31931576,0.0,0.0,63515106.93355756,0.0,0.0,0.0,112915745.6596532,0.0,0.0,0.0,200739103.39493904,0.0,0.0,0.0,0.0,0.0,526940146.411715,0.0,0.0,250923879.2436738,12546193.96218369,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905459774,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,1568274.2452729887,0.0,0.0,0.0,15682742.452730907,0.0,0.0,0.0,6273096.981092363,3136548.4905461813,0.0,3136548.4905461813,0.0,0.0,25092387.92436945,0.0,12546193.962184723,0.0,0.0,0.0,77629575.1410148,0.0,0.0,0.0,14114468.207457235,28228936.41491447,0.0,7057234.103728618,0.0,0.0,84686809.2447434,0.0,0.0,49400638.726100326,0.0,0.0,0.0,188192909.4327553,0.0,0.0,0.0,75277163.77310213,50184775.84873476,0.0,12546193.96218369,0.0,0.0,200739103.39493904,0.0,0.0,150554327.54620427,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784137.1226364943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,12546193.962184723,0.0,6273096.981092363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42343404.6223717,7057234.103728618,0.0,0.0,0.0,0.0,56457872.82982894,0.0,0.0,35286170.51864309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276016267.1680412,25092387.92436738,0.0,0.0,0.0,0.0,213285297.35712272,0.0,0.0,150554327.54620427,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31365.48490547584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568274.2452729887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,0.0,0.0,0.0,0.0,3136548.4905461813,0.0,9409645.471638544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35286170.51864309,7057234.103728618,0.0,0.0,0.0,0.0,49400638.726100326,0.0,0.0,21171702.31118585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125461939.6218369,50184775.84873476,0.0,0.0,0.0,0.0,125461939.6218369,0.0,0.0,75277163.77310213,0.0,0.0
